recipient,amount
0xad729EF15A737e3D25cf8BaEed2d2bA29353D682,7978723404255319500000
0xEb32E8bD12f2795ead1F796C4a10057beFB0e45f,7978723404255319500000
0x3441aF6CD359650E7F4C1F349ee87f5fa50634bE,7978723404255319500000
0xc0757D3c26e9F0CAB22032403de2DA2B21891B49,3292553191489361847000
0x952868dF7a57729203DA2c4b7B9c921E86D19cDA,7978723404255319500000
0x812F57e15B139E38A6E47db520694F8cf86Ae908,7978723404255319500000
0x8853DaE0FB782006eB605C57F606aCAfBB3ec85d,7978723404255319500000
0x21b5BE89a99EacD0f82df6B3b9b079B1b89012A7,2654255319148936287000
0xfeC36eC1aD5A17FB2f3924B0526d00d3414B7f46,7978723404255319500000
0xB34B4739dA7ce1dD43fb25a179CeBAEED5c62CB0,7978723404255319500000
0xca2EA1d51FF8FFcb78FA0448c72EB57586bBcB1B,7978723404255319500000
0xd3A1e9256193707020a8ec793E5efB8552B33F7A,7978723404255319500000
0xB312E951299D7783b37307108Dc1Dd2f80Cd9162,7978723404255319500000
0x07e20EAf4B2d19fabB7d124b5b94f83f8515DB5f,7978723404255319500000
0x0EAb4316D2d3186c79ba68E0A92FA0E45a668A3E,7978723404255319500000
0x3d69e90A21cD32C6F218b5A35eC8903CceA64d24,7978723404255319500000
0xd4EcEc3e56EE7E0e566821A1868aD2177C711bD7,4867021276595744895000
0x32bCF634b9D87F945E167349563cDb4c279026AC,7978723404255319500000
0x0D3fa8BD6AB0747154001de7e812D99b4dd8D23c,7978723404255319500000
0x2bf9f469aA1b7656cF2c8DCc088139803828d01d,7978723404255319500000
0x42ffa963150EC57A7229580Df289583fa8E23d2c,7978723404255319500000
0x42902566Da1b71bade8738D51678945677a76863,7978723404255319500000
0x2B77f750E9b0fb06c0b4A69B9eFBD3336C9F1c81,7978723404255319500000
0x5D30b845Fe50Afd135d5E16B4D2BD0DEF0b7815f,7978723404255319500000
0xac485CDb030f9d016F70E76Da5bBE6A576c8a16C,7978723404255319500000
0x12275C34751a2190674c9AB1833d93f8C8677a57,7978723404255319500000
0x2b7Ffd75Db5c9ab4444bcc856caBBb7Eae8AEAcb,7978723404255319500000
0x9d033ECE385d1775bC0533284235F1e165B6Cbfd,7978723404255319500000
0xeb49c7701942dbE12F193C1EE282235af76706F7,537234042553191513000
0x894c0EB2e3BC82332D5aD5aA1d065D81E7E38699,2659574468085106500000
0xA04a58dC365E5c088e8212fEdDC1470d8003BcE7,654255319148936199000
0x6bC9945b9b48FF723144DDDb5C7914089876A5b3,531914893617021300000
0x039380aB0cd77F3D2dE6324cae60DdBdbf42DfcE,542553191489361726000
0x2296230E015dc14b2a0267719B4613921c6C1f4A,7265957446808510958000
0xd479B9B03e6BBeBd14D1F4379c256F4B36425b58,6755319148936170510000
0x923351E4775E9f77b8f4f88EE265F98e2455aef5,3473404255319149089000
0xAD8F93BF5CCa5517D5845170F267Cc397410be32,7781914893617021619000
0x292D817049ed16b90495041e6AbD4D3cc636d62F,7191489361702127976000
0xcE6f5D411285fdB59Ed6b3C2982FCa18Dda5778D,1063829787234042600000
0x13Fbe3f56Ae56B80AFe5bf05CA277c3B014cfF6a,4308510638297872530000
0xa1e72E0D5E94176cC6D07FAbA29edcC2ab727A69,5414893617021276834000
0x2167960A5D9Bd13E805fb2E168fE0D06E23a2954,7510638297872340756000
0xC4Ef9496b336889561DDF417626994dc92553628,537234042553191513000
0xc041b843B656D16aedc10690bD834DEeE0D5AdBC,4824468085106383191000
0x5a71000f5ad0eef51cB4c4FcF3b5cd45D4D89282,4101063829787234223000
0x19454922c1c429C72e455a6c41609135fA95f2B3,6037234042553191755000
0x8df0b7d2CD2105B15779Da224Fb24A57406f6337,5808510638297872596000
0x49D48DBa59E15c1851fd91760493Ab0a3C33C6b5,3489361702127659728000
0xEb040653079b4fb86C34B54Ab31Fa0972D07aC79,2670212765957446926000
0x50a86884Fd3994A63D2C3d29aAfD7dFA62377C35,547872340425531939000
0x2Eda5fBe766F0b06e822fB87954e211CC4E8cb2c,531914893617021300000
0x48BC122dEDA3Eb0Ae096e0E3A7eCf44f3c51D0Ab,6010638297872340690000
0xD5056bc85E276A8478a62c1A3AD68882769be053,2739361702127659695000
0x55228a29bD8738561c30FDa011F8eB3720622Ea7,5420212765957447047000
0x724cdD05f9021736236f91C9a58dAea79fD89DAD,5478723404255319390000
0xF11355ae41CD32f416Cd8688A201C0120DCC9cf8,6574468085106383268000
0xd1b95FA9550328e2fD5472b5fE00f19d51Ef4270,3244680851063829930000
0x7e359c4EdbFF7Cc5A8944E3457434cD2a8d395C6,6898936170212766261000
0x6661280D2363f69A615AE69f57aDF936a89644ca,537234042553191513000
0x236420A43AeB9CED8397f8F47c1408AaC4d13c86,531914893617021300000
0x6125E3C54a0C93090261948DD33E89Cd29b205B5,7978723404255319500000
0x8fFB8A928137b7837108264561Fd2c4B99E92B31,6558510638297872629000
0x8cE994FF9eE81D89171F4b9a50ac803A5fc89db1,851063829787234080000
0x3e81E52373BdC3F035dE6d6792E28FE9408C28A3,4920212765957447025000
0xa6840CC512d079963781a1FB3d13C4260d51dE1A,6680851063829787528000
0xeB2c487950F7bA7A0816578b80d60c88e7388cD3,6143617021276596015000
0x69F191a6FB9d82B817600E5E0f08F2D67E7e5570,531914893617021300000
0x9D73b6c37c00c9166B8fffCD0c0D077EE2F70035,3287234042553191634000
0x77D1d001AE15A7f6317bc3BE74c2f4f41BF2d30A,4973404255319149155000
0x4e47218A1304AdCF9b793447e25e4936c4F65346,7250000000000000319000
0x0D28c8c3628811CC75B147Da18D4b88e995Db944,7484042553191489691000
0x4F0614814995beF67c4cc95a36eCC76Ab46296c0,531914893617021300000
0x756AdDD4b72D40e9F119b459Fc2d939035928bd6,531914893617021300000
0x131AD62A2DEe8403137F166D62B745a8Ee155597,7414893617021276922000
0x0f079a527701bf0D2b7ff07f10a97520CcEDBa40,1063829787234042600000
0xa7C01355Bfbaa8B839c4E043Ac11E47Cb31610E5,2127659574468085200000
0xD095185D4561e1089E9DbD5679741416AB7082e3,7441489361702127987000
0x66Fc7D7E9aC24195E35044973AD0B756e24C1E7f,531914893617021300000
0x11B36e4603096ccEE0034977206f1811BAEaC0Ff,531914893617021300000
0x946cc86DB5B11883676102498bBEFCCD881ff934,6691489361702127954000
0xd0C806B128d6d93412828199852Dd5C70A1Ffa05,2659574468085106500000
0xaDDb33f175a65a869bF5e8aaAa3bbF34E83348bc,3175531914893617161000
0x7881571AE6BC7816d9CFcd9b3768338a85a555C3,7367021276595745005000
0x2C6Ce214180Dd80A18539E563A4C5148014AA077,5925531914893617282000
0x7f19fca9d914246f65f06eABEdD941000B0e29aF,2654255319148936287000
0x7d22d4B26153716A7504f305FB097Af2047b370D,5542553191489361946000
0xe8aC41b2D9C56547028c799195bF69501c9aCd1f,4191489361702127844000
0x3C1DB9cBd8E278221aCD07fD3F45d0623e41a6c5,7978723404255319500000
0x320c4f36ADB27522202E8BB42E9a0078c871450D,7712765957446808850000
0xfF3E00947b877462AB8bADBd1F33d19c81C0A94B,7978723404255319500000
0x3250B915E20E98894bc5e86c55EC604B668ed484,755319148936170246000
0x0111Cc8CD2c0BEAE4450182DDd193A0D92b00f29,7090425531914893929000
0x1337e68370128D6F40Df41767004d4df9deCe1c2,7978723404255319500000
0x3782Ac19215d7474f7270C3A2f2ED141f6b03CC3,7978723404255319500000
0x544D2a69a60C1fE3Ec47AA2F3057B4296b17cC76,7978723404255319500000
0xA51588d7A91ea343D37d80858b1cb752Fd0D8070,6856382978723404557000
0x207e42A1B498B4b65264E1D8C03f6Ff82502ec80,6702127659574468380000
0x35F2982C5e96521C08b7c10f32c2E4862719986B,2659574468085106500000
0x1e7B145f8E113840974dC441184717A1F1f959F6,6377659574468085387000
0xf54E957dAe7d5aB58C16E4C93Ba17536709aa474,7122340425531915207000
0x9e1ee0162E9E7402c1e9bC1A101D9cACd94884a4,7367021276595745005000
0x550e9D0bec094cE4D5654675D6527218Ec972830,797872340425531950000
0x5694deD92FC16f8F32cB894138a718A4cC9C691D,7148936170212766272000
0x68254904407509BE9a5bCed1c630A7125f888011,6797872340425532214000
0x780De34CebA4eC27E1B2Df3AEB89D8FfF7eC5dF4,5611702127659574715000
0xfA54B394d40899b2054059b7df8ee3256331DBFf,2234042553191489460000
0x792539F40FeDb203624082221b6350a7C410763c,7978723404255319500000
0xfc09F849Cb37492e5418Fdeeee79CEC68CA85bC7,7047872340425532225000
0xc8B0b48017779aA3C3d694e85B4BcCBdCFb96738,531914893617021300000
0x28f61E3F0c80d56A51414107Afd3549f46de04B1,537234042553191513000
0xec4825BB7Bda96854fD32E33227161D67D842B58,531914893617021300000
0xDACd53207F47298E067e9cb6d01C23BB14dCD4f5,4329787234042553382000
0x2e2d3B8Fe3af10Be3DB013514870A319f2153888,4526595744680851263000
0x75D709c06580c26775580C6F16726F2e8d1c598C,4339202127659574659010
0x12C3b26Ec64Ff650Dd7eF585B619b6D6612CD29B,531914893617021300000
0xCC5d372F7b15DdF8D059B59AbD065BC902050742,531914893617021300000
0xC044c79F8600A6218E0E75B185653717c3978452,3340851063829787381040
0x4548830B98947AFBb503bc8C7359204556e0Ad85,3104734042553191625970
0xB9322108db378478c42467b93BF211B59d983A06,6728723404255319445000
0xAE7209C96AAcBCB2b2425060f36542ce50888660,7425531914893617348000
0x7697ebd9a590596B2f4AC49802b70F83eaC2F02b,4153510638297872523180
0x091a313E18B262b82AC56656234b292E9f917D62,3385585106382978872370
0x4b9Bef6448Cd2691018FCc67F7F35559047d60E2,3852446808510638467380
0xF64F02F5a005560c93F42fE49EA05A5dbbA753FA,5510638297872340668000
0xC7A75A7C256A4D0a7E3ce56E4721eCF2B373533b,6739361702127659871000
0x52Dc1E57fa3816f8ae49E9A2ae7FB475a1949391,4515904255319149134870
0xBe73d61fa2e43CE6B7EF3E598b9727b4C0F2FEB8,3505319148936170367000
0x8874F0E1F00D0b86DE54AD70C109184eC44ca339,2679255319148936288100
0x4088A204FEF15b0abbA14a7688407132FB652F92,5441489361702127899000
0xc2a9197eEd0bb34854E242A4138FB1Af479FD3ee,3655159574468085267210
0x36521fe92e002fAf8a4eF8C48fB36B28a08A4E6d,5451063829787234282400
0xdedA5C445e2836a2Aa8fcf6A0C01166079827d46,5033191489361702349120
0x6d4566b162dA209C6b94F1c0E446b5dE600DceA5,4240319148936170399340
0xC10886bbAD083Fe1B279767dde0a03291e4F92a5,3501702127659574622160
0x7450B403f2B79Fe6a05825A2a488A4e1905EFE22,3487978723404255472620
0xf569c3f9d056ABC6281C556c1CD2b24026a53eaD,7343351063829787557150
0x8046F0BB2690e7e91583aF1bc9b454430A4eD05b,6565319148936170501640
0x450B410Ca02F2979D806e4061A066a62116Eca89,4076329787234042732550
0x923F6dD6368b212C727d1f049A06B5cd35A429C0,5637553191489361950180
0x03427db016Bc27155a60e4361dd27F66953F5a00,7102287234042553503990
0x744405F550837f13bbc02b82A922B010e03e3095,7451968085106383306610
0x5B026B268162C13cBCe071044748DfA8075C97fC,4185372340425532099050
0xD378e407b046F5081150304976b69e4bEE08dB9B,6243776595744681125790
0xEdfeAb7D7F8b8B504d53316778C4e55535645F64,2951755319148936300090
0x8981a0C5F5F1cAd437bfA2daD86fBea09499B1c0,3456223404255319301010
0xb35Ed94729eA2A475f02534c05F6a65674B2fe68,3710053191489361865370
0x1A9323698FF9CddDeb6DaeF5EcE92a27684EDa35,6427606382978723687070
0x27810DC47029d845EF5C5DE96eD4CA5d22Cf1eee,3831329787234042721770
0xa18Bfc73e066f28430D9F970e76B12A4922Aaec1,3861382978723404425220
0x186761727388Efdf60EE7d0d0E4A7682AAB763a2,4522446808510638496860
0x6709628630b08826abBF34ce1970D76Ce4bd1617,5071170212765957669940
0x87B64556991dDf11cDD165Ca40641630ab366ee9,7001542553191489669770
0xBA1B340149dc59AdeA8fA98f730440f4d15b5FD5,7343031914893617344370
0x68b43b437E23d81612477E73b4743a142f1f23d6,7523617021276596075720
0x9cAed0d9B853df10eF6DD4F6a6fc54AFc5a52a83,2931276595744680980040
0x9d97349714A8D2B3BBE9f5BA01C8427d7DcFe40E,5937446808510638559120
0x53E7B6889C6A5025A1e0Eee009844b2007f88F38,2752872340425532036020
0x0B4b7Fe940fc5153fC5DF1723aA6905AA03df267,7520851063829787564960
0x1B157bE1a75ff909A9854f58053659eeE4763B64,3981702127659574643280
0xa3e050e9db9E9Ba307116451aE13BA39a9768F11,7917446808510638646240
0x90fC1750B2114e02A01769FeB3A827826f9f3430,7121542553191489675050
0xf0f400494e39288199Ff2F7EFCA2e513D6c010AD,4786010638297872551010
0xDfd06b416E6DdDF33d012c07566F2b4d27a325D9,6095851063829787502260
0xF9da49107A886DdE331900f5cf60DA4AF257f02F,5118510638297872565640
0x98e0cf5A0090e0c077533B823BeAE71b24c2271e,7699308510638298211110
0xc1FADA94c4399d022D729F48077CcAD18Cb8c8EA,3158031914893617160230
0xE98AaA7A11dDD6A99eecE49bA8b48f5f414d06c1,3808882978723404422910
0xE7c1134d503C8b7bc78d72c6F8a06CcEEebd2edB,3976276595744681026020
0x3e6d14Eff59C63d73B95828bd1c7D7FF142C59c2,4920053191489361918610
0x99Bfa5E197Ed90e74B9f7834E5C70365c1177f50,4585957446808510840080
0x7b49F722ff9b35F920ef482474De0c856a3A5737,585106382978723430000
0x330D2B3012CF718C936B97f218c30CC876b07A02,2659574468085106500000
0xEAeDFf18347EAe282Fa7E8005438b3567805be2A,531914893617021300000
0x8E181CE2Ee23c643db20748f1787D18ec347b8Ab,781914893617021311000
0x0098F6373F2ED6656387e90987f590c6f7c445D6,3532819148936170368210
0xaebD3759De51f037b842Cb1B17fF6BCCcb3CD48e,2303404255319149037520
0xbdF2756BC188F02EfD2a5Aaa0E3e1312Ab38449A,3271808510638298016300
0xfa8ddaf49B3CB17B34F4Ab25299262fcbff5b6F5,601063829787234069000
0x6C2CC8EA2b54E6a4807502f3A98A839184FeA6Bb,1739361702127659651000
0x7a01EA9dCBe620Ba6Fbf04dEeF27d3772A9a8190,734042553191489394000
0xd8d0c63F7E61b23d874f7afD4324C7c29aC7205C,537234042553191513000
0xfd3F8E47BBeEBE6fe16Edc96793B7Eb158CFfb4C,558510638297872365000
0x448BC8B5f99C45D6433698C8a11D589aE28Af73D,531914893617021300000
0xb7985A153FF4C8fc197b859F6f7979B126Aaa315,531914893617021300000
